id,species,name,png_filename,mean,median,std_dev,minimum,maximum
469010,bewickii,Bewick's Wren,469010-7.png,173.96072,218.0,85.04217631317768,0,255
469010,bewickii,Bewick's Wren,469010-9.png,170.4864775,217.0,88.27279225300394,0,255
469010,bewickii,Bewick's Wren,469010-10.png,168.9190475,214.0,89.54163768433513,0,255
469010,bewickii,Bewick's Wren,469010-12.png,173.8319125,222.0,85.28357001259003,0,255
469010,bewickii,Bewick's Wren,469010-13.png,172.5357075,218.0,86.23782769164842,0,255
469007,bewickii,Bewick's Wren,469007-0.png,159.6062375,214.0,98.81504348323483,0,255
469007,bewickii,Bewick's Wren,469007-1.png,159.352865,207.0,99.05515194219723,0,255
469007,bewickii,Bewick's Wren,469007-3.png,164.53927,212.0,94.39691884731779,0,255
469007,bewickii,Bewick's Wren,469007-4.png,171.1868625,225.0,88.68685984916871,0,255
469007,bewickii,Bewick's Wren,469007-6.png,157.28416,206.0,100.62377777192826,0,255
469007,bewickii,Bewick's Wren,469007-7.png,156.5149925,204.0,101.49069018991321,0,255
469007,bewickii,Bewick's Wren,469007-9.png,171.5297325,214.0,88.11519109085813,0,255
469007,bewickii,Bewick's Wren,469007-10.png,175.11923,218.0,85.24431605219846,0,255
451372,bewickii,Bewick's Wren,451372-0.png,161.66221,229.0,96.96886450256031,0,255
451372,bewickii,Bewick's Wren,451372-1.png,159.85311,229.0,98.57783325032003,0,255
451372,bewickii,Bewick's Wren,451372-2.png,157.265775,219.0,99.9098257112351,0,255
451372,bewickii,Bewick's Wren,451372-3.png,174.5891,219.0,83.11810690932512,0,255
451372,bewickii,Bewick's Wren,451372-4.png,159.7313675,228.0,98.76073095658995,0,255
451372,bewickii,Bewick's Wren,451372-5.png,158.090815,227.0,100.1983820609683,0,255
451372,bewickii,Bewick's Wren,451372-6.png,155.583865,215.0,101.43352957312376,0,255
451372,bewickii,Bewick's Wren,451372-7.png,164.6230525,229.0,94.12309768639284,0,255
451372,bewickii,Bewick's Wren,451372-8.png,163.2476125,227.0,94.92726731845725,0,255
451372,bewickii,Bewick's Wren,451372-10.png,168.972485,224.0,90.29246703310734,0,255
451372,bewickii,Bewick's Wren,451372-11.png,170.85111,230.0,88.17648497058558,0,255
451372,bewickii,Bewick's Wren,451372-12.png,166.80585,220.0,92.25974214562656,0,255
451372,bewickii,Bewick's Wren,451372-13.png,167.0064275,225.0,91.4335387108431,0,255
451371,bewickii,Bewick's Wren,451371-0.png,158.74849,225.0,99.60638422169487,0,255
451371,bewickii,Bewick's Wren,451371-1.png,158.1223775,225.0,99.77910205171969,0,255
451371,bewickii,Bewick's Wren,451371-2.png,158.0144225,212.0,98.64952536374157,0,255
451371,bewickii,Bewick's Wren,451371-3.png,158.1348375,225.0,100.0131908117554,0,255
451371,bewickii,Bewick's Wren,451371-4.png,157.142275,224.0,100.47195470789036,0,255
451371,bewickii,Bewick's Wren,451371-6.png,162.9357075,227.0,95.47896071373232,0,255
451371,bewickii,Bewick's Wren,451371-7.png,161.0324025,229.0,96.86404156124188,0,255
451371,bewickii,Bewick's Wren,451371-9.png,163.7973975,229.0,94.5298132058188,0,255
451371,bewickii,Bewick's Wren,451371-10.png,163.3614625,224.0,94.26307974154618,0,255
451371,bewickii,Bewick's Wren,451371-12.png,163.39636,222.0,94.73497766796802,0,255
451371,bewickii,Bewick's Wren,451371-13.png,161.4511375,221.0,96.07201609967437,0,255
451371,bewickii,Bewick's Wren,451371-14.png,162.9505325,210.0,93.70338748127756,0,255
451370,bewickii,Bewick's Wren,451370-0.png,168.2471975,221.0,89.40321194395644,0,255
451370,bewickii,Bewick's Wren,451370-1.png,166.077075,218.0,91.10845188260186,0,255
451370,bewickii,Bewick's Wren,451370-2.png,172.79883,214.0,84.18517651956964,0,255
451370,bewickii,Bewick's Wren,451370-3.png,164.5983325,207.0,92.77840767505897,0,255
451370,bewickii,Bewick's Wren,451370-4.png,162.8651175,207.0,94.01215476847231,0,255
451370,bewickii,Bewick's Wren,451370-5.png,179.1743225,212.0,78.28030827842973,0,255
451370,bewickii,Bewick's Wren,451370-6.png,172.7552925,218.0,85.11359932901112,0,255
451370,bewickii,Bewick's Wren,451370-7.png,171.6889275,216.0,85.59414767611011,0,255
451370,bewickii,Bewick's Wren,451370-8.png,180.314295,217.0,77.76275389704878,0,255
451370,bewickii,Bewick's Wren,451370-9.png,172.4242525,219.0,85.21289733553392,0,255
451370,bewickii,Bewick's Wren,451370-10.png,171.5058875,218.0,85.67697765641215,0,255
451370,bewickii,Bewick's Wren,451370-12.png,171.357035,214.0,86.29743406387453,0,255
451370,bewickii,Bewick's Wren,451370-13.png,169.3966,215.5,87.85431656122539,0,255
451370,bewickii,Bewick's Wren,451370-14.png,180.51224,219.0,77.5750442808923,0,255
451298,bewickii,Bewick's Wren,451298-0.png,164.1799125,209.0,92.72382950996113,0,255
451298,bewickii,Bewick's Wren,451298-1.png,163.282425,203.5,93.5092805347115,0,255
451298,bewickii,Bewick's Wren,451298-2.png,175.3904225,217.0,83.03587647981742,0,255
451298,bewickii,Bewick's Wren,451298-3.png,160.3348375,204.0,96.3822887326743,0,255
451298,bewickii,Bewick's Wren,451298-4.png,159.50918,209.0,97.25134038010786,0,255
451298,bewickii,Bewick's Wren,451298-5.png,179.897675,219.0,79.69474725221464,0,255
451298,bewickii,Bewick's Wren,451298-6.png,158.5593525,204.0,97.95682764504343,0,255
451298,bewickii,Bewick's Wren,451298-7.png,156.6038575,204.0,99.73979648876215,0,255
451298,bewickii,Bewick's Wren,451298-8.png,174.2342775,222.0,83.89115419132695,0,255
451298,bewickii,Bewick's Wren,451298-9.png,167.8920625,213.0,89.31772490382907,0,255
451298,bewickii,Bewick's Wren,451298-10.png,167.40362,212.0,89.65834211547524,0,255
451298,bewickii,Bewick's Wren,451298-11.png,177.28218,222.0,81.58044961538027,0,255
451298,bewickii,Bewick's Wren,451298-12.png,168.9452475,214.0,88.19251875677294,0,255
451298,bewickii,Bewick's Wren,451298-13.png,166.4145775,217.0,90.50986312549863,0,255
417877,bewickii,Bewick's Wren,417877-0.png,162.7629025,216.0,94.35185722748383,0,255
417877,bewickii,Bewick's Wren,417877-1.png,163.2971375,213.0,93.99537933752966,0,255
417877,bewickii,Bewick's Wren,417877-2.png,160.8278625,212.0,95.94782447341417,0,255
417877,bewickii,Bewick's Wren,417877-3.png,158.7644525,204.0,97.48959041803,0,255
417877,bewickii,Bewick's Wren,417877-4.png,159.838675,210.0,97.09369574923171,0,255
417877,bewickii,Bewick's Wren,417877-5.png,160.459065,210.0,96.6474773562444,0,255
417877,bewickii,Bewick's Wren,417877-6.png,158.1760675,210.0,98.4086911951147,0,255
417877,bewickii,Bewick's Wren,417877-7.png,158.01823,204.0,98.13304862617434,0,255
417877,bewickii,Bewick's Wren,417877-8.png,161.97587,216.0,95.1790029509823,0,255
417877,bewickii,Bewick's Wren,417877-9.png,161.7930875,211.0,95.31209786652136,0,255
417877,bewickii,Bewick's Wren,417877-10.png,159.00954,211.0,97.51398237682841,0,255
417877,bewickii,Bewick's Wren,417877-11.png,162.5467,211.0,93.74080266410141,0,255
408558,bewickii,Bewick's Wren,408558-0.png,161.234965,212.0,97.11530240620566,0,255
408558,bewickii,Bewick's Wren,408558-1.png,160.3351775,213.0,97.51358496919028,0,255
408558,bewickii,Bewick's Wren,408558-2.png,168.8111875,211.0,88.67270519917524,0,255
408558,bewickii,Bewick's Wren,408558-3.png,167.1386275,220.0,91.6462958330354,0,255
408558,bewickii,Bewick's Wren,408558-4.png,164.06701,220.0,94.27491034023794,0,255
408558,bewickii,Bewick's Wren,408558-5.png,160.6945725,212.0,96.06515505916933,0,255
408558,bewickii,Bewick's Wren,408558-6.png,162.053625,216.0,96.17923665926743,0,255
408558,bewickii,Bewick's Wren,408558-7.png,163.2615025,214.0,94.56419398452296,0,255
408558,bewickii,Bewick's Wren,408558-8.png,168.7325825,220.0,88.76675853257622,0,255
408558,bewickii,Bewick's Wren,408558-9.png,160.1407875,215.0,97.91413918009921,0,255
408558,bewickii,Bewick's Wren,408558-10.png,160.4412975,212.0,97.20476819074511,0,255
408558,bewickii,Bewick's Wren,408558-11.png,164.53366,207.0,92.84906958071471,0,255
408558,bewickii,Bewick's Wren,408558-12.png,158.3440675,216.0,99.87186333024654,0,255
408558,bewickii,Bewick's Wren,408558-13.png,154.9332875,218.0,102.32091497803539,0,255
408558,bewickii,Bewick's Wren,408558-14.png,162.319725,216.0,94.41452576761891,0,255
408543,bewickii,Bewick's Wren,408543-0.png,162.22776,215.0,95.92898172805965,0,255
408543,bewickii,Bewick's Wren,408543-1.png,161.3677125,214.0,96.61228726211455,0,255
408543,bewickii,Bewick's Wren,408543-2.png,166.3035525,221.0,91.46227429044033,0,255
408543,bewickii,Bewick's Wren,408543-4.png,165.2835275,212.0,93.10017813976914,0,255
408543,bewickii,Bewick's Wren,408543-5.png,164.0300125,210.0,94.06900771109389,0,255
408543,bewickii,Bewick's Wren,408543-6.png,168.210895,229.0,89.89176713303046,0,255
408543,bewickii,Bewick's Wren,408543-8.png,165.2311525,211.0,92.84643690536406,0,255
408543,bewickii,Bewick's Wren,408543-9.png,164.5686175,209.0,93.39970150722483,0,255
408543,bewickii,Bewick's Wren,408543-10.png,167.8045075,219.0,90.18871620209727,0,255
351182,bewickii,Bewick's Wren,351182-0.png,151.994625,212.0,107.91547120829976,0,255
351182,bewickii,Bewick's Wren,351182-1.png,152.4347575,214.0,107.7810494865224,0,255
351182,bewickii,Bewick's Wren,351182-2.png,155.6818725,218.0,105.43249578471405,0,255
351182,bewickii,Bewick's Wren,351182-3.png,154.9874475,216.0,105.5542947252017,0,255
351182,bewickii,Bewick's Wren,351182-4.png,158.0780675,212.0,103.60781837277263,0,255
351182,bewickii,Bewick's Wren,351182-5.png,158.0765025,212.0,103.65340278962141,0,255
351182,bewickii,Bewick's Wren,351182-6.png,159.1819575,207.0,102.72192197368676,0,255
351182,bewickii,Bewick's Wren,351182-7.png,162.55855,214.0,100.5586529687898,0,255
351179,bewickii,Bewick's Wren,351179-0.png,159.895675,220.0,102.94188120631163,0,255
351179,bewickii,Bewick's Wren,351179-1.png,157.74762,219.0,103.87545477318307,0,255
351179,bewickii,Bewick's Wren,351179-2.png,154.241315,219.0,105.37198554203472,0,255
351179,bewickii,Bewick's Wren,351179-3.png,154.81402,213.0,105.8065847026526,0,255
351179,bewickii,Bewick's Wren,351179-4.png,152.42574,212.0,106.9334117357732,0,255
351179,bewickii,Bewick's Wren,351179-5.png,153.0109425,206.0,106.5715646772707,0,255
351179,bewickii,Bewick's Wren,351179-6.png,156.6030275,218.0,104.77565373374792,0,255
351179,bewickii,Bewick's Wren,351179-7.png,155.674315,216.0,105.02939726229401,0,255
351179,bewickii,Bewick's Wren,351179-8.png,155.626895,218.0,104.45144179310778,0,255
351179,bewickii,Bewick's Wren,351179-9.png,156.837315,218.0,104.2123073038438,0,255
351179,bewickii,Bewick's Wren,351179-10.png,155.4751475,212.0,104.904974321303,0,255
351179,bewickii,Bewick's Wren,351179-11.png,155.0643875,211.0,105.2221827218474,0,255
351179,bewickii,Bewick's Wren,351179-12.png,154.321125,209.0,105.65255772452637,0,255
351179,bewickii,Bewick's Wren,351179-13.png,159.9581525,219.0,101.70853730777344,0,255
351093,bewickii,Bewick's Wren,351093-0.png,158.4001025,214.0,99.93108738270335,0,255
351093,bewickii,Bewick's Wren,351093-1.png,156.6680925,213.0,101.1817696025892,0,255
351093,bewickii,Bewick's Wren,351093-2.png,154.2110875,212.0,102.73665742843372,0,255
351093,bewickii,Bewick's Wren,351093-3.png,177.4856975,209.0,79.79761325026264,0,255
351093,bewickii,Bewick's Wren,351093-4.png,153.20626,211.0,104.53779582912777,0,255
351093,bewickii,Bewick's Wren,351093-5.png,151.2970725,211.0,105.89211422683817,0,255
351093,bewickii,Bewick's Wren,351093-6.png,168.5502525,212.0,88.5860661429677,0,255
351093,bewickii,Bewick's Wren,351093-7.png,155.2760325,210.0,102.81956495997706,0,255
351093,bewickii,Bewick's Wren,351093-8.png,153.379205,211.0,104.13265999948324,0,255
351093,bewickii,Bewick's Wren,351093-9.png,159.447685,214.0,97.37078333946367,0,255
351093,bewickii,Bewick's Wren,351093-10.png,156.5301625,209.5,101.02432343363454,0,255
351093,bewickii,Bewick's Wren,351093-11.png,160.22862,207.5,96.67141174047062,0,255
351091,bewickii,Bewick's Wren,351091-0.png,158.0843925,222.0,101.18383784185072,0,255
351091,bewickii,Bewick's Wren,351091-1.png,156.1733225,221.0,102.76018957656215,0,255
351091,bewickii,Bewick's Wren,351091-2.png,153.67135,219.0,104.14492209981962,0,255
351091,bewickii,Bewick's Wren,351091-3.png,155.47387,202.0,101.16376763556752,0,255
351091,bewickii,Bewick's Wren,351091-4.png,156.4927675,224.0,102.64034697764298,0,255
351091,bewickii,Bewick's Wren,351091-5.png,155.018715,216.0,103.55661970510998,0,255
351091,bewickii,Bewick's Wren,351091-6.png,153.3229925,214.0,104.22862717768541,0,255
351091,bewickii,Bewick's Wren,351091-7.png,171.53297,218.0,86.07310618293674,0,255
351091,bewickii,Bewick's Wren,351091-8.png,157.7809125,224.0,101.56045425345116,0,255
351091,bewickii,Bewick's Wren,351091-9.png,155.2516825,219.0,103.36578381369337,0,255
351091,bewickii,Bewick's Wren,351091-10.png,152.74263,218.0,104.5021317997059,0,255
351091,bewickii,Bewick's Wren,351091-11.png,179.6606175,211.0,78.244337859162,0,255
351091,bewickii,Bewick's Wren,351091-12.png,153.8665825,217.0,104.05745452523185,0,255
351091,bewickii,Bewick's Wren,351091-13.png,155.3130625,212.0,102.32405442695814,0,255
351091,bewickii,Bewick's Wren,351091-14.png,182.61968,207.0,75.5873043023602,0,255
351083,bewickii,Bewick's Wren,351083-0.png,153.0219175,219.0,105.5152823155167,0,255
351083,bewickii,Bewick's Wren,351083-1.png,153.33011,219.0,105.03711197661471,0,255
351083,bewickii,Bewick's Wren,351083-2.png,151.51598,215.0,105.77088916445584,0,255
351083,bewickii,Bewick's Wren,351083-3.png,165.5779775,203.0,91.16794291037554,0,255
351083,bewickii,Bewick's Wren,351083-4.png,155.028625,218.0,103.0482610993964,0,255
351083,bewickii,Bewick's Wren,351083-5.png,154.55276,217.0,103.13272272359728,0,255
351083,bewickii,Bewick's Wren,351083-6.png,152.54118,210.0,104.11182578942508,0,255
351083,bewickii,Bewick's Wren,351083-7.png,154.94954,217.0,102.95911986700547,0,255
351083,bewickii,Bewick's Wren,351083-8.png,155.04442,212.0,102.22691004262819,0,255
351083,bewickii,Bewick's Wren,351083-9.png,161.14302,205.0,95.49241564270744,0,255
351083,bewickii,Bewick's Wren,351083-10.png,155.84045,214.0,101.92173972611292,0,255
351083,bewickii,Bewick's Wren,351083-11.png,159.1669575,218.0,98.33523456876073,0,255
351083,bewickii,Bewick's Wren,351083-12.png,159.4342975,203.0,97.1740788645897,0,255
351082,bewickii,Bewick's Wren,351082-0.png,158.7753975,211.0,98.4620382493527,0,255
351082,bewickii,Bewick's Wren,351082-1.png,156.9050875,211.0,99.96818908591544,0,255
351082,bewickii,Bewick's Wren,351082-2.png,178.8568825,222.0,78.53551887446339,0,255
351082,bewickii,Bewick's Wren,351082-3.png,157.80339,215.0,99.602467286247,0,255
351082,bewickii,Bewick's Wren,351082-4.png,157.2980175,214.0,99.75320622952275,0,255
351082,bewickii,Bewick's Wren,351082-5.png,172.4198075,216.0,84.27068273820346,0,255
351082,bewickii,Bewick's Wren,351082-6.png,157.6472025,218.0,99.8733555630529,0,255
351082,bewickii,Bewick's Wren,351082-7.png,156.5212725,212.0,100.59760107716657,0,255
351082,bewickii,Bewick's Wren,351082-8.png,175.0232325,212.0,81.71320430475691,0,255
351082,bewickii,Bewick's Wren,351082-9.png,158.716245,215.0,98.44860709070481,0,255
351082,bewickii,Bewick's Wren,351082-10.png,161.0622025,215.0,95.74428096940825,0,255
351082,bewickii,Bewick's Wren,351082-11.png,178.03088,222.0,79.26347826348272,0,255
351081,bewickii,Bewick's Wren,351081-0.png,164.0770275,226.0,93.51886360122349,0,255
351081,bewickii,Bewick's Wren,351081-1.png,165.1404325,227.0,92.10672028257733,0,255
351081,bewickii,Bewick's Wren,351081-3.png,163.818345,224.0,93.79011491868945,0,255
351081,bewickii,Bewick's Wren,351081-4.png,166.4189875,233.0,90.99159720531806,0,255
351081,bewickii,Bewick's Wren,351081-6.png,163.601595,223.0,93.97064681833352,0,255
351081,bewickii,Bewick's Wren,351081-9.png,160.9190575,211.0,96.20751509529644,0,255
351081,bewickii,Bewick's Wren,351081-10.png,165.45234,229.0,91.61379398608267,0,255
351081,bewickii,Bewick's Wren,351081-11.png,170.58169,218.0,85.71643110713313,0,255
351081,bewickii,Bewick's Wren,351081-12.png,161.3898775,212.0,95.72946752716739,0,255
351081,bewickii,Bewick's Wren,351081-13.png,164.4489575,229.0,92.57317983445958,0,255
351078,bewickii,Bewick's Wren,351078-0.png,160.356815,214.0,98.01947677913698,0,255
351078,bewickii,Bewick's Wren,351078-1.png,162.8603125,219.0,95.7924892405576,0,255
351078,bewickii,Bewick's Wren,351078-2.png,162.794965,219.0,95.0482453317723,0,255
351078,bewickii,Bewick's Wren,351078-3.png,178.7283975,212.0,80.49997754398441,0,255
351078,bewickii,Bewick's Wren,351078-4.png,163.6786,224.0,95.3035096522683,0,255
351078,bewickii,Bewick's Wren,351078-5.png,163.7271775,221.0,95.00748336517233,0,255
351078,bewickii,Bewick's Wren,351078-6.png,162.62864,211.0,94.93349059605046,0,255
351078,bewickii,Bewick's Wren,351078-7.png,161.4167575,216.0,97.03296739091405,0,255
351078,bewickii,Bewick's Wren,351078-8.png,167.1619625,225.0,91.84712957217874,0,255
351078,bewickii,Bewick's Wren,351078-9.png,165.51706,211.0,92.37928368393207,0,255
351078,bewickii,Bewick's Wren,351078-12.png,170.9031375,207.0,87.15528130960334,0,255
351076,bewickii,Bewick's Wren,351076-0.png,157.4994425,214.0,101.55055826872245,0,255
351076,bewickii,Bewick's Wren,351076-1.png,155.3050575,212.0,103.04893690582983,0,255
351076,bewickii,Bewick's Wren,351076-2.png,153.4932175,207.0,103.26547486453394,0,255
351076,bewickii,Bewick's Wren,351076-3.png,158.931965,220.0,100.25674334546667,0,255
351076,bewickii,Bewick's Wren,351076-4.png,157.02365,220.0,101.40704423597751,0,255
351076,bewickii,Bewick's Wren,351076-5.png,153.558835,207.0,103.10943993370721,0,255
351076,bewickii,Bewick's Wren,351076-6.png,159.0736525,216.0,99.84591470265191,0,255
351076,bewickii,Bewick's Wren,351076-7.png,157.0179875,216.0,101.08064322089487,0,255
351076,bewickii,Bewick's Wren,351076-8.png,153.52458,206.0,103.07063437673992,0,255
351076,bewickii,Bewick's Wren,351076-9.png,155.3031025,213.0,103.44177930785267,0,255
351075,bewickii,Bewick's Wren,351075-0.png,149.197705,211.0,109.86606950161173,0,255
351075,bewickii,Bewick's Wren,351075-1.png,149.62152,210.0,109.27054091972641,0,255
351075,bewickii,Bewick's Wren,351075-2.png,154.9653625,212.0,104.6081197266426,0,255
351075,bewickii,Bewick's Wren,351075-4.png,148.66368,209.0,110.13079639164333,0,255
351075,bewickii,Bewick's Wren,351075-5.png,148.8650875,207.0,109.66162629250645,0,255
351075,bewickii,Bewick's Wren,351075-6.png,158.693485,219.0,101.28970294928689,0,255
351075,bewickii,Bewick's Wren,351075-7.png,181.773595,219.0,82.73439176531107,0,255
351075,bewickii,Bewick's Wren,351075-8.png,152.338275,210.0,106.9243366592675,0,255
351075,bewickii,Bewick's Wren,351075-9.png,151.885205,209.0,107.06497233973386,0,255
351075,bewickii,Bewick's Wren,351075-10.png,161.2111775,216.0,99.13980308919065,0,255
351065,bewickii,Bewick's Wren,351065-0.png,155.2680825,216.0,102.86571811965925,0,255
351065,bewickii,Bewick's Wren,351065-1.png,154.3484475,216.0,103.55969207099712,0,255
351065,bewickii,Bewick's Wren,351065-2.png,155.84155,215.0,101.38565958062065,0,255
351065,bewickii,Bewick's Wren,351065-3.png,176.5224675,209.0,81.83661011559218,0,255
351065,bewickii,Bewick's Wren,351065-4.png,154.93829,214.0,103.16462376646318,0,255
351065,bewickii,Bewick's Wren,351065-5.png,153.7024075,215.0,104.22123548588331,0,255
351065,bewickii,Bewick's Wren,351065-6.png,158.557075,219.0,99.17795247656798,0,255
351065,bewickii,Bewick's Wren,351065-8.png,159.367615,216.0,99.1885436641338,0,255
351065,bewickii,Bewick's Wren,351065-9.png,160.7417175,218.0,97.54639974212371,0,255
351065,bewickii,Bewick's Wren,351065-10.png,162.8053575,219.0,94.78109131993149,0,255
351065,bewickii,Bewick's Wren,351065-11.png,161.30287,218.0,96.88299102403424,0,255
351065,bewickii,Bewick's Wren,351065-12.png,152.6172325,211.0,104.76679121525551,0,255
351058,bewickii,Bewick's Wren,351058-0.png,156.23028,216.0,101.27413441309484,0,255
351058,bewickii,Bewick's Wren,351058-1.png,155.1333075,216.0,101.97390473356624,0,255
351058,bewickii,Bewick's Wren,351058-6.png,154.903685,219.0,102.59580806943713,0,255
351058,bewickii,Bewick's Wren,351058-7.png,154.07387,219.0,102.97844191005758,0,255
351058,bewickii,Bewick's Wren,351058-9.png,156.970405,219.0,100.64033820559214,0,255
351058,bewickii,Bewick's Wren,351058-10.png,155.2984475,218.0,101.73990805770244,0,255
351058,bewickii,Bewick's Wren,351058-12.png,154.2516375,216.0,103.03755267410321,0,255
351058,bewickii,Bewick's Wren,351058-13.png,152.88769,214.0,103.90513789733356,0,255
351049,bewickii,Bewick's Wren,351049-0.png,155.3630425,212.0,102.69948579541767,0,255
351049,bewickii,Bewick's Wren,351049-1.png,153.64407,211.0,104.13261685867258,0,255
